,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2022-02-01,347614.72392776905,733777.0815647243,343858.4892836097,421329.99335737893,443944.53210788715,285963.830753999,220902.1677127394,541922.77846991,419933.59986308776,572515.516216902,533595.9402045066,235262.08612059234,645628.541941804,418281.02456136787,789654.7579427217,392834.60782049317,511562.65206485643,294126.5138112835,424051.11795647355,320505.3393104279,206184.90844114343,388512.40977490024,239131.38203043854,259675.7197762283,291934.0540006826,345106.3234897576,286930.9637751594,492011.56112614466,264478.8476743878,392956.6017962563,347011.55781162955,339549.52331462485,212104.39867971782,262053.0203232361,191290.069948465,174725.0578790413,213531.74903881966,150354.17838614507,470903.6050848809,248563.39669777898,330321.4117313389,182033.7494154025,219804.0019641719,199963.67793646315,346565.27316648513,314345.3546698172,183332.41032171706,276858.8198892574,231077.89141471745,196172.215704706,199510.70696987925
2022-03-01,352662.5491312798,749639.325040039,353503.1829923448,426492.0343375026,449867.4400572045,292115.12626909884,225154.04745418063,553041.2530375969,428511.67927190824,587117.8079000061,545775.7948130472,239456.94251184657,653976.6614795672,428348.7161501541,814299.6913561554,403591.6037933218,523757.8712628333,301219.2660357895,433825.15569323977,325040.07515466097,208013.533854824,393064.87625041365,243492.1581554867,265036.77317854203,298761.9377157003,350860.9935457544,293123.134340415,500474.80038094724,269807.5906496901,400993.18668622075,348402.29200438334,347063.4577801172,214646.74490227582,265457.0919679601,193244.5141617933,175480.9429615269,217662.97269194023,152903.23132765872,478495.05733142607,250461.56287652891,336706.3958577983,184671.1261757448,224069.59556971816,203243.25662740227,352450.5104750902,318107.4006686116,186405.0814020514,282171.70181961375,235634.08127012267,199006.30293130295,203247.3296132246
2022-04-01,357529.9432930962,764064.1071453426,363645.47519721504,431773.7706459406,455994.80612820823,298083.27453825244,229270.007557238,563430.3733969358,438148.30341473705,601055.3654356166,557764.5053778696,243379.5800015578,661761.7826641374,438641.00705421873,834314.8533250907,414244.2133659772,535866.8482939763,307608.9728577756,444147.06072627613,329635.8222122704,209739.24354463405,397617.99423424085,247444.629701986,270504.09237230994,305709.548835746,356963.8011114385,299115.3283330546,508990.62035818567,274944.4849627236,408879.5202076537,350694.2153721624,355177.28463274473,217412.09872393947,269529.3098145611,195183.4653351365,176303.30129475484,221526.22236560172,154823.10952849383,486669.4013221359,252524.7852385455,342708.3677433548,187139.0144466499,228136.1307102117,206299.41427643536,358284.08423301455,321575.87592018954,189043.81781250495,287417.19672461133,240086.208743068,201801.57693445924,206731.26976734307
2022-05-01,362008.02120140544,774937.2487409282,373365.76005166816,436594.47251220647,462205.02729438763,303568.96500601905,232393.00680284257,572330.1367109921,447704.9377885303,611631.0916055918,567522.9136765805,246017.45770432494,666479.102565893,447923.06245981884,849776.0858513201,423147.37710380415,545759.1069560085,313047.10619347374,453775.25306314416,333603.76106658234,211167.9208538178,401862.035344186,250498.03809642178,275691.60152814834,312182.74545649596,362605.1220796355,304046.2208248158,516197.469941592,279124.2135296596,415858.427788795,354078.95823060605,362567.59501681547,219896.01895356437,273486.190611451,196848.00735032,177250.7134438092,224512.20670360056,156288.42823709865,493299.0735430433,254758.22314885826,348226.6387008552,189266.27451050372,231435.98691492804,209084.5018425331,363307.7214898041,324973.9411070797,191250.0546601905,292183.04997845157,243732.7140138012,204613.41532577004,209569.19405794796
2022-06-01,365785.8720710971,780718.313626324,382005.8955237111,441207.0205565603,467416.1418847815,308357.029900785,234768.0735893822,578951.5796207065,455696.8964732641,616821.9324464477,573466.4135119853,247808.97236521821,666739.9983648489,455211.369482073,859192.8078801032,429702.8560222801,551393.9187219903,317791.5329035301,461299.790440438,336569.9168986373,212550.55672550816,404897.3519985107,252882.18662354778,280574.99210414285,317941.61586082756,367627.8248012534,308550.3774256019,520782.0740093912,282659.878291491,421540.20636597835,357122.89961067756,368410.1407089312,222435.540409512,276911.1160237946,198504.49796503564,178795.12185893892,227094.83606257263,157705.7740282713,497400.7632780769,257117.97097014263,352927.7499823055,191460.95047713202,234287.21498064566,211556.8348893165,367138.01833943836,328362.9389612354,193355.64477160107,296081.1995311991,246532.93779547056,207115.11906552754,212178.7521029069
2022-07-01,367667.0795673158,781034.2554775128,387868.32526253554,444318.1863597442,470341.0052629357,311268.4004243787,235353.07583849263,582019.3525119312,459740.48937135376,615095.8296221736,574076.2940055727,248176.30656864448,662955.4500523526,458800.0853786987,862833.790327808,432638.10125999176,550874.507547317,320632.69877684995,463842.9556785173,337143.03719858034,213229.05624435036,405582.9876653355,253799.10952062998,283941.80755837954,321558.3614188512,370121.95839680306,311150.5164872529,520747.17620041134,284904.2596837834,424366.0282137767,359183.4777476495,370924.01445689757,223910.23555459353,278326.91914119176,199396.0773898711,180147.210117618,228355.88871038015,158351.96372132353,496668.53187787626,258302.87371472106,355901.1490339266,192983.30639811582,235848.02394952308,213222.5588910095,368523.5833389473,330831.5069804665,194970.73881841637,298194.32418422867,247886.17026810042,208650.54092342572,213637.4028332625
2022-08-01,367805.9704370764,776268.3172008592,390835.6662084426,445250.13096533134,470494.53189463523,312182.354951868,234676.60259357144,580968.7360605615,458855.39789655036,608296.5894408774,570219.826978704,247695.24200908994,656427.9619593743,458159.8665240674,860593.4183003237,432744.01118223486,545461.4212955433,321721.4468182826,462382.78306450724,335807.8819844613,213049.5471806583,404068.8681573183,253585.02561568454,285699.47578283073,323031.3307922616,370169.4455811151,312014.5059227945,516785.46470651246,285696.34702673106,423997.2674271543,360134.4594452407,370231.25212968624,224752.35162330093,278139.6043571445,199812.66481928062,180967.8826041198,228591.0050694037,158427.28030003933,491823.35828469944,258869.75584684985,356590.31969186896,193709.48729534945,236165.96540190387,213981.2618138482,368542.55551534425,332057.8711589326,195947.54679765063,298622.30333591206,247995.83287097514,209096.22141551113,214146.54373792102
2022-09-01,366586.2309645804,768645.8949220567,391215.0966785301,443672.16144616314,468886.9282480219,311508.57818297483,233110.45520829502,576796.4056605798,453612.25739007787,599207.9282772614,564057.1819278582,246389.01035740433,648119.3312702382,453498.95711201493,855014.4426253458,431311.68135273736,537564.3925848051,321267.7421307414,457993.19795333775,333333.4496205808,211662.27162928498,401409.0352249206,252606.49450515222,285843.534634934,322676.9302454091,368679.1668119938,311286.0469587115,510733.0801459512,285039.363738569,421694.82695201266,359684.91253604385,367769.3626703447,224621.1419010877,277229.6406148936,199623.46306541344,180732.14111104805,227912.18234382547,157898.4150128604,484163.3963231411,258496.1565966264,355809.46600988414,193602.07553668425,235324.49782427456,213944.07033555303,367376.16275037354,331947.6750708642,196315.04598133758,297801.3148545499,247241.5746757751,208908.4201141805,213741.1810374812
2022-10-01,365749.65138568025,761783.8516795601,390730.2633069277,441831.8927789097,467721.4854140677,310545.2010771481,232055.06811800413,573239.450626932,447104.75949251436,592346.4628361072,559077.7230917957,245514.38217531584,642017.823606772,447510.76219662436,850285.7868779631,430542.5677885509,530811.9780884819,320516.3791565727,454231.1788173481,331633.9618903466,210158.78829916226,399696.9632813705,252301.97798228965,285802.9721915672,322063.2875018993,367487.8794052156,310099.59627968067,506050.4823912219,284308.0565872669,420215.87759992183,358904.44874019414,365693.91360164125,224291.49993539436,276635.44272965443,199431.5874184822,179909.34008744662,227412.7559149616,157690.5940793813,476926.85368002596,258583.78714963092,355168.4739060546,193675.57757205368,234595.1840943531,214086.33853777064,366859.2314139388,332296.3044595665,196703.1319496767,297433.1056538998,246927.65337304267,208992.60487083506,213456.35649374977
2022-11-01,365507.6690470055,756391.245309691,390020.38328358653,440266.5933885409,467187.56763372506,309528.99392447696,231278.24116668443,571233.1229263394,440046.29916492995,587724.5097614448,555241.6279995394,245025.09201844633,637478.6263672662,440824.70802420675,847179.4688488388,430853.9037767661,525348.7884708556,319591.1135053852,451231.83438402304,330573.7407324644,208783.82088529438,398797.72424327116,252504.90706190854,285698.08248867193,321347.11073958187,367123.53335362696,308838.76082197996,502547.4542319733,283824.56862203305,419978.9577045343,357985.24535604654,364708.1886586128,223738.70282893474,276623.6783824346,199144.77270504992,178926.27491118733,227273.4399256358,157493.6794701413,470096.3795502947,258875.22667169923,355483.9964723654,194048.25119637945,234177.79981727875,214491.86561378642,366542.07068478945,333011.84564864426,197299.66791757324,297392.3423019516,247199.26205354594,209288.42768264867,213370.1287329448
2022-12-01,365633.78843644477,751768.8150718658,389170.4680796117,438674.1867308011,467472.94860327156,308223.2330006961,230722.7767816003,570727.9227213296,433109.0238998551,584257.0783735444,551984.252247237,244759.1897305573,634373.8146172677,434590.22904552124,844623.2767349957,431503.6080590871,520982.84030464076,318459.9009559715,448599.53115188546,329689.3140439908,207550.74068442278,398652.54640577914,252717.38809081764,285463.16606293706,320422.64823625935,366952.3350083065,307606.05216525594,499561.09948553174,283748.7940499849,420176.92150768364,357361.0459706858,364819.0477311012,223234.84688919806,276956.32001718634,198766.14282568576,177914.50671618804,227357.8310793703,157725.45391446273,463765.3942877571,258934.11328644806,356128.12908379914,194495.38464189708,234006.64701705356,215030.44693659342,366862.56727532047,333497.3969968204,197658.45907378398,297497.90757679474,247914.6118655843,209398.80026542992,213256.84606838776
2023-01-01,365647.1204524757,744577.2926550565,387816.56872556196,437007.50533646793,468854.1188093378,306500.36572513124,230309.66591714835,569838.0285106847,426178.08083961956,579736.2782631316,548332.4141218103,244234.1119898789,631418.0851504663,428440.1648609823,839949.5497997566,431511.22065378743,517115.9697039895,317126.2640488318,444525.02283952554,328738.906573611,206717.30352936068,399024.7420213826,252531.98320081146,284854.1801766812,319002.91634388774,368156.0616216371,306395.90241281147,496136.3238121006,283604.77880187024,419653.2658019778,356467.23590803146,365259.1793334186,222804.7424740526,278375.4717419444,198194.39916938182,176641.8162934486,227166.96444143887,157446.96612015335,457756.6645820776,258017.47811598875,356412.3468379812,194447.71303760202,233641.3657390154,215235.95133831023,367266.9204869122,333140.6634598975,197463.48711775464,297110.376485593,248092.96347506295,208920.16110238768,212600.86841280432
2023-02-01,365911.7117944085,737183.8335833931,386670.1220195375,435622.83102873544,470271.59598240076,304862.01093582745,230315.56342178423,569143.9268923578,420758.7025439626,575991.2851698302,545169.1155060455,244005.7882270361,629316.3034297383,423404.1848827743,834791.3548379986,431994.2226150103,514150.80735830124,316253.00010038895,440576.7814931243,328231.2594925074,206111.7481931725,399912.5558639457,252133.8935579226,284304.82138848066,317976.86751232354,369217.02643841156,306066.31618445367,493441.7301525481,283803.77075882565,419675.30563797033,355771.9599338861,366287.83616410935,222565.25746467736,280140.7631952881,197939.7462108019,175418.15452654878,227283.70055094585,157138.95892651277,452988.1854551464,256710.0941692964,357226.06291235355,194434.84670132617,233534.95164560658,215222.68300708375,368038.9312786293,332595.49657119514,197199.69830303124,296584.9896926997,248485.55073493058,208433.2003473141,212221.28557963923
2023-03-01,366783.66768483794,731745.226357691,386203.8325220168,435717.5883428534,472974.5488283769,303768.50682622136,230929.05902796902,569707.1334611793,417555.56126011984,573660.6130074315,542500.0331477817,244406.76021915922,627508.1948637364,419699.54525878216,831104.3121724316,433366.3222237737,512001.496521109,316363.39169218735,438446.4297472113,328497.4661938159,206481.58399946286,401273.52680909896,252291.32937895725,284415.49408983364,317940.51011038345,371436.4198273919,306743.268547603,492073.64297120576,284503.82423134265,420967.4957934325,355380.4390769838,368084.16353619314,222932.30539004537,282754.41540202015,198410.72853106828,174454.3901401758,227804.7783054769,156996.09320493424,449535.7447032214,256137.48531917672,358968.2444139168,194908.2521259439,234059.60013053936,215575.8589994749,369239.80284136086,332654.4956397303,197407.63078599272,297012.33535426855,249315.38353145673,208557.47167123156,212494.58048297837
2023-04-01,368626.638681101,731146.1370008355,386651.2021986856,437218.6158952339,476690.77636518417,303391.15969488584,232102.22403472484,573107.9882921164,416457.9564257737,573595.4983275784,541082.3121920269,245777.97170407968,626265.7294973955,417593.50043304876,832538.9101493023,436378.0460140289,510719.1107916922,317299.8114676292,439995.30265031656,329480.31806227216,206941.0919916655,403040.15999788046,253122.87672526206,285237.2473939178,318996.53570207255,373693.70895849116,308401.23217984947,492421.9903560894,286119.8249082777,424348.7420949878,355584.36323297414,371497.09216597566,224000.5360078551,285570.23520240065,199617.5507626161,174804.8871597837,229252.34584685834,157514.68253616468,447790.0751622847,256662.7864990507,362134.0235081822,196117.6867308532,235577.74182782488,216638.4128163075,370753.07021160866,333602.1885284329,198281.35972280416,298202.81748956064,251121.87749690973,209616.02018805113,213872.28348463992
